metode,gerakan,rep,fase,kanal,theta_db,mu_db,beta_db,n_potongan,participant_id
E,Agem Kiri,3,Berdiri,T4,5.897,4.556,5.042,6,P32
E,Agem Kiri,3,Berdiri,T6,3.321,5.016,3.829,5,P32
E,Agem Kiri,3,Gerak,C3,2.163,-3.809,-0.746,1,P32
E,Agem Kiri,3,Gerak,O1,2.974,-5.761,1.586,1,P32
E,Agem Kiri,3,Gerak,P3,-0.418,-5.407,-0.811,1,P32
E,Agem Kiri,3,Gerak,T3,3.555,1.187,1.75,1,P32
E,Agem Kiri,3,Gerak,T5,0.312,3.129,1.116,1,P32
E,Agem Kiri,3,Naik,F7,-5.642,-3.342,-2.654,2,P32
E,Agem Kiri,3,Naik,O1,-11.226,-11.147,-6.919,4,P32
E,Agem Kiri,3,Naik,T5,4.165,0.582,2.178,2,P32
E,Agem Kiri,3,Tahan,C3,-1.529,-1.758,0.971,2,P32
E,Agem Kiri,3,Tahan,F3,-7.512,-6.827,-4.047,9,P32
E,Agem Kiri,3,Tahan,F7,-1.66,-0.036,1.981,7,P32
E,Agem Kiri,3,Tahan,O1,-6.237,-6.822,-2.86,7,P32
E,Agem Kiri,3,Tahan,P3,-7.477,-9.434,-6.77,1,P32
E,Agem Kiri,3,Tahan,T3,0.921,-2.721,-0.998,3,P32
E,Agem Kiri,3,Tahan,T5,3.19,4.429,-0.831,2,P32
E,Agem Kiri,4,Berdiri,C3,1.458,2.011,3.1,9,P32
E,Agem Kiri,4,Berdiri,C4,2.182,1.958,2.992,9,P32
E,Agem Kiri,4,Berdiri,F3,3.547,0.532,2.665,10,P32
E,Agem Kiri,4,Berdiri,F4,4.967,4.848,3.12,5,P32
E,Agem Kiri,4,Berdiri,F7,1.644,0.671,2.764,6,P32
E,Agem Kiri,4,Berdiri,F8,5.674,8.012,2.724,3,P32
E,Agem Kiri,4,Berdiri,Fp2,0.414,-2.016,-1.486,6,P32
E,Agem Kiri,4,Berdiri,O1,2.733,3.479,2.796,3,P32
E,Agem Kiri,4,Berdiri,O2,4.778,2.447,0.577,9,P32
E,Agem Kiri,4,Berdiri,P3,1.181,2.196,1.374,6,P32
E,Agem Kiri,4,Berdiri,P4,3.007,0.643,-0.909,7,P32
E,Agem Kiri,4,Berdiri,T3,0.442,1.451,2.51,9,P32
E,Agem Kiri,4,Berdiri,T4,0.166,-0.308,0.158,10,P32
E,Agem Kiri,4,Berdiri,T5,2.5,3.983,2.283,5,P32
E,Agem Kiri,4,Berdiri,T6,4.412,-1.289,0.152,9,P32
E,Agem Kiri,4,Gerak,C3,-4.697,-4.681,-3.1,2,P32
E,Agem Kiri,4,Gerak,F7,-4.105,-3.753,-0.918,1,P32
E,Agem Kiri,4,Gerak,O1,6.706,-4.589,-2.291,1,P32
E,Agem Kiri,4,Gerak,P3,-5.207,-6.291,-6.084,2,P32
E,Agem Kiri,4,Naik,F7,-4.401,-6.394,-2.791,1,P32
E,Agem Kiri,4,Naik,O1,4.071,-1.095,0.096,3,P32
E,Agem Kiri,4,Naik,P3,-5.476,-8.27,-4.196,1,P32
E,Agem Kiri,4,Naik,T3,-0.384,-7.933,-2.992,1,P32
E,Agem Kiri,4,Tahan,F3,-1.438,-3.998,-2.872,8,P32
E,Agem Kiri,4,Tahan,F7,-0.357,-3.604,-0.541,4,P32
E,Agem Kiri,4,Tahan,O1,-0.422,-0.793,-0.457,1,P32
E,Agem Kiri,4,Tahan,P3,-5.507,-6.415,-1.723,8,P32
E,Agem Kiri,4,Tahan,T3,-8.362,-7.351,-7.442,5,P32
E,Ngeed,1,Berdiri,C3,4.327,0.439,-0.741,2,P32
E,Ngeed,1,Berdiri,C4,6.826,2.598,2.251,12,P32
E,Ngeed,1,Berdiri,F3,-3.319,-7.496,-8.25,3,P32
E,Ngeed,1,Berdiri,F4,3.795,5.076,2.604,7,P32
E,Ngeed,1,Berdiri,F7,4.442,1.299,0.677,17,P32
E,Ngeed,1,Berdiri,F8,-0.29,-1.665,-1.096,7,P32
E,Ngeed,1,Berdiri,Fp1,-1.082,0.51,1.353,9,P32
E,Ngeed,1,Berdiri,Fp2,-1.572,-4.615,-2.514,9,P32
E,Ngeed,1,Berdiri,O1,-2.484,-5.873,-4.25,21,P32
E,Ngeed,1,Berdiri,O2,6.457,4.865,1.853,18,P32
E,Ngeed,1,Berdiri,P3,4.054,-1.967,-1.025,2,P32
E,Ngeed,1,Berdiri,P4,4.291,-1.685,-3.858,6,P32
E,Ngeed,1,Berdiri,T3,-2.848,-4.766,-5.86,8,P32
E,Ngeed,1,Berdiri,T4,8.482,5.1,2.961,9,P32
E,Ngeed,1,Berdiri,T5,1.763,-0.75,-1.7,14,P32
E,Ngeed,1,Berdiri,T6,4.155,2.579,-0.395,11,P32
E,Ngeed,1,Gerak,C3,1.806,-0.016,-1.27,2,P32
E,Ngeed,1,Gerak,C4,7.182,2.587,5.258,3,P32
E,Ngeed,1,Gerak,F3,1.728,-2.514,-1.366,2,P32
E,Ngeed,1,Gerak,F7,0.477,1.461,-0.889,3,P32
E,Ngeed,1,Gerak,F8,4.311,0.234,4.346,1,P32
E,Ngeed,1,Gerak,Fp2,4.949,-4.115,-2.137,3,P32
E,Ngeed,1,Gerak,O1,1.278,5.84,3.643,1,P32
E,Ngeed,1,Gerak,O2,7.598,3.785,5.291,3,P32
E,Ngeed,1,Gerak,P3,-1.995,-4.864,-3.386,6,P32
E,Ngeed,1,Gerak,P4,8.403,0.333,1.858,3,P32
E,Ngeed,1,Gerak,T3,3.106,-0.587,-0.27,6,P32
E,Ngeed,1,Gerak,T4,10.437,4.961,8.486,3,P32
E,Ngeed,1,Gerak,T5,0.649,1.41,-1.788,2,P32
E,Ngeed,1,Gerak,T6,7.94,-0.927,1.68,3,P32
E,Ngeed,1,Naik,C4,4.219,5.636,-4.525,7,P32
E,Ngeed,1,Naik,F4,9.999,11.72,2.332,2,P32
E,Ngeed,1,Naik,F7,2.54,0.785,1.786,7,P32
E,Ngeed,1,Naik,F8,4.064,4.692,-1.577,7,P32
E,Ngeed,1,Naik,Fp2,0.225,1.736,1.884,5,P32
E,Ngeed,1,Naik,O2,6.014,2.111,-4.592,7,P32
E,Ngeed,1,Naik,P4,1.672,1.635,-1.758,7,P32
E,Ngeed,1,Naik,T3,-11.835,-10.748,-11.094,1,P32
E,Ngeed,1,Naik,T4,12.393,6.561,0.471,3,P32
E,Ngeed,1,Naik,T6,3.338,-1.596,-2.066,7,P32
E,Ngeed,1,Tahan,C4,7.397,4.976,2.117,1,P32
E,Ngeed,1,Tahan,F7,2.851,2.485,0.744,1,P32
E,Ngeed,1,Tahan,P4,4.884,1.437,0.291,1,P32
E,Ngeed,2,Berdiri,C3,0.25,-4.205,-2.979,5,P32
E,Ngeed,2,Berdiri,C4,5.277,3.337,3.532,12,P32
E,Ngeed,2,Berdiri,F3,2.955,0.676,1.6,9,P32
E,Ngeed,2,Berdiri,F4,4.777,3.887,4.11,4,P32
E,Ngeed,2,Berdiri,F7,2.357,-0.505,0.192,15,P32
E,Ngeed,2,Berdiri,F8,2.403,2.591,2.201,5,P32
E,Ngeed,2,Berdiri,Fp1,5.141,2.476,2.931,12,P32
E,Ngeed,2,Berdiri,Fp2,7.246,0.047,2.514,1,P32
E,Ngeed,2,Berdiri,O1,0.874,-3.165,-3.386,17,P32
E,Ngeed,2,Berdiri,O2,5.094,2.832,3.605,15,P32
E,Ngeed,2,Berdiri,P3,3.999,-2.146,0.19,5,P32
E,Ngeed,2,Berdiri,P4,10.68,5.557,5.903,2,P32
E,Ngeed,2,Berdiri,T3,2.295,-0.479,0.224,7,P32
E,Ngeed,2,Berdiri,T4,5.328,2.887,2.47,10,P32
E,Ngeed,2,Berdiri,T5,3.271,0.778,-1.741,11,P32
E,Ngeed,2,Berdiri,T6,5.192,1.121,0.881,7,P32
E,Ngeed,2,Naik,C3,2.026,-2.346,-2.007,6,P32
E,Ngeed,2,Naik,F3,1.398,-2.469,-1.555,9,P32
E,Ngeed,2,Naik,F4,-14.082,-13.515,-12.236,1,P32
E,Ngeed,2,Naik,F7,-1.424,-1.657,-2.642,9,P32
E,Ngeed,2,Naik,F8,-13.329,-10.083,-6.353,2,P32
E,Ngeed,2,Naik,Fp1,4.236,0.687,3.237,9,P32
E,Ngeed,2,Naik,Fp2,1.359,-2.541,-1.907,7,P32
E,Ngeed,2,Naik,O1,-2.073,-4.647,-4.427,9,P32
E,Ngeed,2,Naik,P3,2.45,-2.989,-1.963,8,P32
E,Ngeed,2,Naik,P4,-0.484,-1.134,-4.787,5,P32
E,Ngeed,2,Naik,T3,2.683,-1.917,-0.903,9,P32
E,Ngeed,2,Naik,T5,1.322,0.069,-2.362,6,P32
E,Ngeed,2,Naik,T6,-5.752,-8.129,-8.006,3,P32
E,Ngeed,2,Tahan,C3,0.325,0.309,-3.189,11,P32
E,Ngeed,2,Tahan,F3,-0.106,-0.56,1.028,8,P32
E,Ngeed,2,Tahan,F7,-7.862,-4.619,-6.09,1,P32
E,Ngeed,2,Tahan,F8,6.124,2.76,0.6,4,P32
E,Ngeed,2,Tahan,Fp1,0.806,4.095,3.488,6,P32
E,Ngeed,2,Tahan,O1,0.3,0.029,-1.691,6,P32
E,Ngeed,2,Tahan,P3,1.864,-1.235,-2.425,10,P32
E,Ngeed,2,Tahan,T3,-1.19,-0.43,-3.196,9,P32
E,Ngeed,2,Tahan,T5,1.869,3.473,-1.919,4,P32
E,Ngeed,3,Berdiri,C3,1.161,1.293,1.555,20,P32
E,Ngeed,3,Berdiri,C4,1.619,4.515,2.169,12,P32
E,Ngeed,3,Berdiri,F3,-0.865,-0.248,1.878,12,P32
E,Ngeed,3,Berdiri,F4,3.395,6.644,2.132,7,P32
E,Ngeed,3,Berdiri,F7,3.376,4.432,3.24,11,P32
E,Ngeed,3,Berdiri,F8,7.072,6.319,4.296,2,P32
E,Ngeed,3,Berdiri,Fp1,4.377,8.743,5.942,8,P32
E,Ngeed,3,Berdiri,Fp2,0.823,1.271,0.831,5,P32
E,Ngeed,3,Berdiri,O1,1.891,-0.092,-2.165,4,P32
E,Ngeed,3,Berdiri,O2,6.997,4.122,2.46,12,P32
E,Ngeed,3,Berdiri,P3,0.823,1.419,1.491,18,P32
E,Ngeed,3,Berdiri,P4,2.726,2.985,1.895,13,P32
E,Ngeed,3,Berdiri,T3,-0.569,1.06,1.259,18,P32
E,Ngeed,3,Berdiri,T4,0.968,2.635,0.905,9,P32
E,Ngeed,3,Berdiri,T5,3.11,2.108,0.849,11,P32
E,Ngeed,3,Berdiri,T6,-0.997,0.58,0.045,9,P32
E,Ngeed,3,Gerak,C4,8.669,9.08,6.515,1,P32
E,Ngeed,3,Naik,C4,8.824,7.713,5.067,4,P32
E,Ngeed,3,Naik,F4,7.022,5.512,4.21,4,P32
E,Ngeed,3,Naik,F7,-7.071,-9.373,-9.082,3,P32
E,Ngeed,3,Naik,F8,9.471,6.328,5.386,1,P32
E,Ngeed,3,Naik,Fp1,4.531,5.635,3.755,3,P32
E,Ngeed,3,Naik,Fp2,5.428,0.944,-0.786,3,P32
E,Ngeed,3,Naik,O1,-1.77,-3.729,-5.465,4,P32
E,Ngeed,3,Naik,O2,9.161,6.153,2.117,3,P32
E,Ngeed,3,Naik,P4,10.528,6.934,2.535,2,P32
E,Ngeed,3,Naik,T4,8.219,6.185,5.204,4,P32
E,Ngeed,3,Naik,T5,1.218,0.643,-1.013,4,P32
E,Ngeed,3,Naik,T6,9.041,2.26,-0.757,4,P32
E,Ngeed,3,Tahan,C3,7.881,1.391,-1.764,1,P32
E,Ngeed,3,Tahan,C4,10.876,4.337,4.65,3,P32
E,Ngeed,3,Tahan,F3,-3.846,-8.263,-6.764,3,P32
E,Ngeed,3,Tahan,F4,11.202,4.705,2.26,1,P32
E,Ngeed,3,Tahan,F7,4.367,1.666,2.305,1,P32
E,Ngeed,3,Tahan,O1,1.415,-2.816,-1.834,1,P32
E,Ngeed,3,Tahan,O2,8.302,5.61,5.049,1,P32
E,Ngeed,3,Tahan,P3,4.941,1.937,-1.008,1,P32
E,Ngeed,3,Tahan,P4,8.935,3.567,4.634,1,P32
E,Ngeed,3,Tahan,T3,-1.956,-11.075,-7.002,2,P32
E,Ngeed,3,Tahan,T4,8.837,6.905,6.715,3,P32
E,Ngeed,4,Berdiri,C3,3.237,0.436,2.354,16,P32
E,Ngeed,4,Berdiri,C4,4.137,3.298,3.056,13,P32
E,Ngeed,4,Berdiri,F3,3.099,0.343,1.579,16,P32
E,Ngeed,4,Berdiri,F4,6.207,5.462,5.132,12,P32
E,Ngeed,4,Berdiri,F7,0.261,3.297,1.485,5,P32
E,Ngeed,4,Berdiri,F8,8.316,1.406,7.851,3,P32
E,Ngeed,4,Berdiri,Fp1,4.5,4.092,6.776,3,P32
E,Ngeed,4,Berdiri,Fp2,1.44,1.13,2.073,2,P32
E,Ngeed,4,Berdiri,O1,0.702,0.541,1.185,8,P32
E,Ngeed,4,Berdiri,O2,4.299,2.909,2.872,13,P32
E,Ngeed,4,Berdiri,P3,2.517,0.389,1.168,11,P32
E,Ngeed,4,Berdiri,P4,2.88,2.799,3.357,10,P32
E,Ngeed,4,Berdiri,T3,2.889,0.579,1.331,10,P32
E,Ngeed,4,Berdiri,T4,4.316,4.124,3.703,13,P32
E,Ngeed,4,Berdiri,T5,3.065,1.171,-0.122,8,P32
E,Ngeed,4,Berdiri,T6,4.691,0.977,2.217,13,P32
E,Ngeed,4,Gerak,P3,-6.977,-13.915,-11.396,1,P32
E,Ngeed,4,Naik,C3,-10.584,-9.969,-9.65,1,P32
E,Ngeed,4,Naik,Fp1,1.033,7.235,4.653,2,P32
E,Ngeed,4,Naik,O1,-4.285,-3.45,-3.888,1,P32
E,Ngeed,4,Naik,P3,-4.683,-4.37,-3.743,2,P32
E,Ngeed,4,Naik,T3,-1.518,-1.231,1.043,2,P32
E,Ngeed,4,Naik,T5,-4.306,4.003,-0.514,2,P32
E,Ngeed,4,Tahan,F7,-5.167,-5.556,-1.874,6,P32
E,Ngeed,4,Tahan,Fp1,1.754,3.705,5.293,6,P32
E,Ngeed,4,Tahan,O1,1.977,-2.736,-3.0,1,P32
E,Ngeed,4,Tahan,T5,2.295,3.981,0.199,6,P32
T,Agem Kanan,1,Berdiri,C3,-2.399,-7.326,-8.415,1,P32
T,Agem Kanan,1,Berdiri,F4,2.689,3.496,1.829,1,P32
T,Agem Kanan,1,Berdiri,F8,-0.067,-0.832,-1.394,1,P32
T,Agem Kanan,1,Berdiri,Fp1,-9.731,-6.401,-3.592,1,P32
T,Agem Kanan,1,Berdiri,O1,-1.622,-3.895,-3.234,1,P32
T,Agem Kanan,1,Berdiri,P3,-3.098,-6.187,-7.351,1,P32
T,Agem Kanan,1,Berdiri,T5,-16.121,-14.412,-12.3,1,P32
T,Agem Kanan,1,Gerak,T5,-3.122,-9.601,-4.62,1,P32
T,Agem Kanan,1,Naik,O2,6.363,11.12,10.068,1,P32
T,Agem Kanan,1,Tahan,O1,-0.405,-3.483,-4.189,1,P32
T,Agem Kanan,2,Berdiri,C3,-3.842,-4.498,-1.545,1,P32
T,Agem Kanan,2,Berdiri,F3,-4.841,-5.669,-3.155,1,P32
T,Agem Kanan,2,Berdiri,F4,5.017,6.058,0.074,1,P32
T,Agem Kanan,2,Berdiri,F8,3.434,8.759,2.86,1,P32
T,Agem Kanan,2,Berdiri,O1,-7.333,-7.084,-0.801,1,P32
T,Agem Kanan,2,Berdiri,P3,-2.427,-4.304,-1.464,1,P32
T,Agem Kanan,2,Berdiri,T5,-6.805,-8.602,-9.001,1,P32
T,Agem Kanan,2,Naik,C4,3.794,5.49,5.809,1,P32
T,Agem Kanan,2,Naik,F7,0.344,-1.454,-0.81,1,P32
T,Agem Kanan,2,Naik,O2,6.793,5.716,6.24,1,P32
T,Agem Kanan,2,Tahan,O1,-1.37,0.294,-5.439,1,P32
T,Agem Kanan,2,Tahan,P3,1.864,2.882,-3.128,1,P32
T,Agem Kanan,3,Tahan,C3,-1.408,-6.298,-2.321,1,P32
T,Agem Kanan,3,Tahan,F3,-0.696,-1.386,-3.054,1,P32
T,Agem Kanan,3,Tahan,T3,-0.98,-2.121,1.378,1,P32
T,Agem Kanan,4,Berdiri,C3,-3.316,0.921,1.307,1,P32
T,Agem Kanan,4,Berdiri,C4,3.879,-1.026,-0.271,1,P32
T,Agem Kanan,4,Berdiri,F3,-2.753,-0.321,-0.19,1,P32
T,Agem Kanan,4,Berdiri,F4,2.71,2.727,0.97,1,P32
T,Agem Kanan,4,Berdiri,F7,-1.607,-1.019,2.192,1,P32
T,Agem Kanan,4,Berdiri,Fp2,-0.548,-0.854,3.091,1,P32
T,Agem Kanan,4,Berdiri,O1,-1.722,2.236,1.737,1,P32
T,Agem Kanan,4,Berdiri,O2,4.272,-0.183,0.081,1,P32
T,Agem Kanan,4,Berdiri,P3,-6.593,1.921,1.29,1,P32
T,Agem Kanan,4,Berdiri,P4,2.296,0.176,0.071,1,P32
T,Agem Kanan,4,Berdiri,T3,-5.278,2.29,1.66,1,P32
T,Agem Kanan,4,Berdiri,T4,2.637,-1.155,0.24,1,P32
T,Agem Kanan,4,Berdiri,T5,-1.653,0.019,-0.039,1,P32
T,Agem Kanan,4,Berdiri,T6,0.335,-1.67,0.03,1,P32
T,Agem Kanan,4,Naik,C3,0.654,-1.349,0.566,1,P32
T,Agem Kanan,4,Naik,F3,0.644,0.735,2.258,1,P32
T,Agem Kiri,1,Berdiri,C3,-0.713,-0.053,-1.869,1,P32
T,Agem Kiri,1,Berdiri,F3,-4.508,-1.184,-5.001,1,P32
T,Agem Kiri,1,Berdiri,F4,1.016,5.069,5.863,1,P32
T,Agem Kiri,1,Berdiri,O1,-2.392,-4.052,-2.023,1,P32
T,Agem Kiri,1,Berdiri,P3,-0.903,0.221,-1.512,1,P32
T,Agem Kiri,1,Berdiri,T3,-10.384,-4.014,-6.798,1,P32
T,Agem Kiri,1,Berdiri,T5,-9.703,2.577,-3.047,1,P32
T,Agem Kiri,1,Naik,O2,5.071,3.56,7.214,1,P32
T,Agem Kiri,1,Naik,P3,-8.358,-4.114,-3.78,1,P32
T,Agem Kiri,1,Naik,T4,7.827,5.92,11.819,1,P32
T,Agem Kiri,1,Tahan,O2,-1.251,-2.822,-4.458,1,P32
T,Agem Kiri,1,Tahan,P4,-1.255,-7.305,-4.534,1,P32
T,Agem Kiri,1,Tahan,T4,0.572,0.035,-4.354,1,P32
T,Agem Kiri,1,Tahan,T6,-1.139,-7.288,-7.368,1,P32
T,Agem Kiri,2,Berdiri,C3,0.768,-2.366,-2.411,1,P32
T,Agem Kiri,2,Berdiri,F3,0.179,-5.098,-1.808,1,P32
T,Agem Kiri,2,Berdiri,O1,-0.889,-1.812,-1.572,1,P32
T,Agem Kiri,2,Berdiri,P3,-0.351,-4.362,-3.151,1,P32
T,Agem Kiri,2,Berdiri,T3,-1.226,-2.365,-2.65,1,P32
T,Agem Kiri,2,Berdiri,T5,-1.876,-4.157,-5.47,1,P32
T,Agem Kiri,2,Naik,F3,4.238,3.352,2.575,1,P32
T,Agem Kiri,2,Naik,O2,6.918,3.563,5.169,1,P32
T,Agem Kiri,2,Naik,T6,3.459,1.738,-0.451,1,P32
T,Agem Kiri,2,Tahan,P4,2.739,3.745,1.246,1,P32
T,Agem Kiri,2,Tahan,T6,-2.325,-0.54,-4.258,1,P32
T,Agem Kiri,3,Berdiri,C4,6.08,3.326,4.318,1,P32
T,Agem Kiri,3,Berdiri,F4,9.214,5.557,6.531,1,P32
T,Agem Kiri,3,Berdiri,F7,-12.978,-7.502,-3.109,1,P32
T,Agem Kiri,3,Berdiri,Fp2,-1.618,-4.198,-0.943,1,P32
T,Agem Kiri,3,Berdiri,O1,-2.175,-1.454,2.105,1,P32
T,Agem Kiri,3,Berdiri,O2,9.718,6.857,6.178,1,P32
T,Agem Kiri,3,Berdiri,P4,1.965,-1.791,-0.788,1,P32
T,Agem Kiri,3,Berdiri,T4,6.638,3.162,5.142,1,P32
T,Agem Kiri,3,Naik,F7,-1.574,-1.665,0.19,1,P32
T,Agem Kiri,3,Naik,O1,-9.632,-7.998,-3.237,1,P32
T,Agem Kiri,3,Naik,T5,5.096,1.861,1.465,1,P32
T,Agem Kiri,3,Tahan,F3,-17.025,-12.385,-9.803,1,P32
T,Agem Kiri,3,Tahan,F7,-2.549,-0.368,3.307,1,P32
T,Agem Kiri,3,Tahan,O1,-3.747,-3.895,0.15,1,P32
T,Agem Kiri,4,Berdiri,C3,0.595,1.927,-0.479,1,P32
T,Agem Kiri,4,Berdiri,C4,-3.7,-3.525,-3.694,1,P32
T,Agem Kiri,4,Berdiri,F3,1.632,-0.244,-1.471,1,P32
T,Agem Kiri,4,Berdiri,F4,5.243,4.66,1.993,1,P32
T,Agem Kiri,4,Berdiri,F7,1.868,0.256,1.692,1,P32
T,Agem Kiri,4,Berdiri,Fp2,0.906,-2.946,-2.576,1,P32
T,Agem Kiri,4,Berdiri,O2,-1.513,-1.954,-4.47,1,P32
T,Agem Kiri,4,Berdiri,P3,0.432,2.196,0.771,1,P32
T,Agem Kiri,4,Berdiri,P4,3.229,-2.7,-4.724,1,P32
T,Agem Kiri,4,Berdiri,T3,-0.957,1.524,-1.086,1,P32
T,Agem Kiri,4,Berdiri,T4,-4.596,-5.541,-4.689,1,P32
T,Agem Kiri,4,Berdiri,T6,-2.835,-6.936,-5.38,1,P32
T,Agem Kiri,4,Gerak,C3,-1.95,-1.845,-1.159,1,P32
T,Agem Kiri,4,Gerak,P3,-0.792,-1.77,-2.439,1,P32
T,Agem Kiri,4,Naik,O1,3.309,-0.516,0.616,1,P32
T,Agem Kiri,4,Tahan,F3,-2.319,-3.456,-1.956,1,P32
T,Ngeed,1,Berdiri,F4,2.952,3.423,1.277,1,P32
T,Ngeed,1,Berdiri,F8,-0.819,-3.325,-1.656,1,P32
T,Ngeed,1,Berdiri,O1,-0.888,-8.148,-2.063,1,P32
T,Ngeed,1,Berdiri,T5,-2.673,-9.387,-2.417,1,P32
T,Ngeed,1,Gerak,C4,6.109,2.17,5.577,1,P32
T,Ngeed,1,Gerak,F7,0.635,0.14,-2.027,1,P32
T,Ngeed,1,Gerak,Fp2,4.818,-4.432,-2.017,1,P32
T,Ngeed,1,Gerak,O2,8.242,3.035,5.968,1,P32
T,Ngeed,1,Gerak,P3,-6.096,-14.11,-8.043,1,P32
T,Ngeed,1,Gerak,P4,8.445,-2.122,1.598,1,P32
T,Ngeed,1,Gerak,T3,0.605,-3.859,-0.934,1,P32
T,Ngeed,1,Gerak,T4,10.125,5.223,8.681,1,P32
T,Ngeed,1,Gerak,T5,-0.302,-1.834,-0.52,1,P32
T,Ngeed,1,Gerak,T6,7.479,-1.872,1.356,1,P32
T,Ngeed,1,Naik,C4,6.077,3.517,-4.069,1,P32
T,Ngeed,1,Naik,F7,-1.264,-0.518,0.544,1,P32
T,Ngeed,1,Naik,O2,4.972,2.351,-2.427,1,P32
T,Ngeed,1,Naik,P4,2.936,1.284,-1.984,1,P32
T,Ngeed,1,Naik,T6,6.003,-1.248,-2.285,1,P32
T,Ngeed,2,Berdiri,C4,-1.473,-0.555,-2.057,1,P32
T,Ngeed,2,Berdiri,F4,5.079,3.911,6.088,1,P32
T,Ngeed,2,Berdiri,F8,0.889,2.389,2.098,1,P32
T,Ngeed,2,Berdiri,Fp1,1.615,-1.512,-0.941,1,P32
T,Ngeed,2,Berdiri,O1,-3.672,-3.617,-4.915,1,P32
T,Ngeed,2,Berdiri,O2,1.072,-6.408,-5.138,1,P32
T,Ngeed,2,Berdiri,T4,4.266,-5.707,-2.004,1,P32
T,Ngeed,2,Berdiri,T5,-0.384,1.064,-1.046,1,P32
T,Ngeed,2,Naik,C3,3.989,-2.702,-1.151,1,P32
T,Ngeed,2,Naik,F3,1.252,-3.561,-1.384,1,P32
T,Ngeed,2,Naik,F7,-2.943,-3.526,-3.107,1,P32
T,Ngeed,2,Naik,F8,-8.713,-6.288,-3.841,1,P32
T,Ngeed,2,Naik,Fp1,3.136,0.158,2.604,1,P32
T,Ngeed,2,Naik,O1,0.419,-1.987,-0.682,1,P32
T,Ngeed,2,Naik,P3,3.486,-4.027,-1.414,1,P32
T,Ngeed,2,Naik,T3,2.653,-3.557,-0.784,1,P32
T,Ngeed,2,Naik,T5,1.552,-0.031,-1.255,1,P32
T,Ngeed,2,Tahan,C3,-2.096,-0.939,-3.196,1,P32
T,Ngeed,2,Tahan,O1,1.299,0.913,-0.887,1,P32
T,Ngeed,2,Tahan,P3,0.547,-3.219,-4.547,1,P32
T,Ngeed,2,Tahan,T3,-3.052,-1.29,-2.207,1,P32
T,Ngeed,3,Berdiri,C3,0.622,0.416,0.158,1,P32
T,Ngeed,3,Berdiri,C4,-3.902,5.616,1.278,1,P32
T,Ngeed,3,Berdiri,F3,1.478,0.652,4.63,1,P32
T,Ngeed,3,Berdiri,F4,1.815,8.386,3.844,1,P32
T,Ngeed,3,Berdiri,Fp1,6.488,11.696,7.785,1,P32
T,Ngeed,3,Berdiri,Fp2,0.974,0.73,1.133,1,P32
T,Ngeed,3,Berdiri,O2,-0.615,4.829,1.317,1,P32
T,Ngeed,3,Berdiri,P3,1.814,0.334,-0.364,1,P32
T,Ngeed,3,Berdiri,P4,-1.949,1.831,1.041,1,P32
T,Ngeed,3,Berdiri,T3,1.226,0.741,0.434,1,P32
T,Ngeed,3,Berdiri,T4,-1.7,3.607,0.25,1,P32
T,Ngeed,3,Berdiri,T6,-4.812,-0.936,-0.953,1,P32
T,Ngeed,3,Naik,C4,9.435,6.243,3.266,1,P32
T,Ngeed,3,Naik,F4,6.809,6.379,4.283,1,P32
T,Ngeed,3,Naik,F7,-6.02,-8.206,-7.231,1,P32
T,Ngeed,3,Naik,Fp1,4.818,6.757,3.77,1,P32
T,Ngeed,3,Naik,O1,-1.338,-1.336,-4.214,1,P32
T,Ngeed,3,Naik,O2,9.727,5.847,2.732,1,P32
T,Ngeed,3,Naik,T4,8.549,6.459,3.818,1,P32
T,Ngeed,3,Naik,T5,1.914,2.158,-3.193,1,P32
T,Ngeed,3,Naik,T6,9.444,2.081,-3.216,1,P32
T,Ngeed,4,Berdiri,C3,4.347,-0.482,1.198,1,P32
T,Ngeed,4,Berdiri,C4,3.919,5.792,5.277,1,P32
T,Ngeed,4,Berdiri,F3,3.362,0.613,0.421,1,P32
T,Ngeed,4,Berdiri,F4,4.696,7.213,6.883,1,P32
T,Ngeed,4,Berdiri,O1,2.867,0.411,1.995,1,P32
T,Ngeed,4,Berdiri,O2,0.261,4.977,5.01,1,P32
T,Ngeed,4,Berdiri,P3,4.032,-0.405,1.26,1,P32
T,Ngeed,4,Berdiri,P4,2.587,3.971,4.471,1,P32
T,Ngeed,4,Berdiri,T3,5.838,1.401,1.457,1,P32
T,Ngeed,4,Berdiri,T4,2.706,6.829,6.027,1,P32
T,Ngeed,4,Berdiri,T5,6.315,3.611,-0.589,1,P32
T,Ngeed,4,Berdiri,T6,7.747,0.727,3.752,1,P32
T,Ngeed,4,Naik,T5,-0.068,6.883,-0.632,1,P32
T,Ngeed,4,Tahan,F7,-4.312,-8.952,-1.927,1,P32
T,Ngeed,4,Tahan,Fp1,2.531,5.726,5.489,1,P32
T,Ngeed,4,Tahan,T5,1.46,4.81,-0.296,1,P32
TE,Agem Kanan,1,Berdiri,C3,-6.653,-9.185,-10.368,4,P32
TE,Agem Kanan,1,Berdiri,C4,3.023,-0.929,-2.88,1,P32
TE,Agem Kanan,1,Berdiri,F4,2.188,4.488,1.187,3,P32
TE,Agem Kanan,1,Berdiri,F7,6.728,6.123,3.124,1,P32
TE,Agem Kanan,1,Berdiri,F8,-2.188,-1.407,-2.907,2,P32
